logged_at,event_type,shop_id,shop_name,actor_user_id,actor_name,invoice_id,invoice_number,source,product_id,product_name_snapshot,barcode,quantity,unit_price,line_total,invoice_total,payment_mode,payment_details
2026-07-14T22:28:57+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + upi split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""upi""}]"
2026-07-14T22:29:16+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T22:29:17+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T22:29:27+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000010,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T22:29:35+05:30,invoice.finalized,1,Shop One,1,Owner One,1,1,checkout,1,Test 750ml,8901000000011,1,50.00,50.00,50.00,cash,"[{""amount"": ""50.00"", ""mode"": ""cash""}]"
2026-07-14T22:29:40+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000012,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T22:29:45+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000013,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T22:29:50+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000016,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T22:29:55+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000014,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:06:49+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000001,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:06:49+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000001,2,100.00,200.00,200.00,upi,"[{""amount"": ""200.00"", ""mode"": ""upi""}]"
2026-07-14T23:06:54+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000002,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:03+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000003,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:07+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000004,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:08+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000004,1,100.00,100.00,100.00,upi,"[{""amount"": ""100.00"", ""mode"": ""upi""}]"
2026-07-14T23:07:12+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000005,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:17+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000006,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:17+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000006,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:21+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000014,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:26+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000015,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:30+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000007,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:35+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:40+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000009,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:45+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000010,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:50+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000011,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:07:55+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000013,1,100.00,100.00,100.00,card,"[{""amount"": ""100.00"", ""mode"": ""card""}]"
2026-07-14T23:07:59+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000012,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:08:07+05:30,invoice.finalized,,,1,,1,1,offline_session_sync,1,unknown product,,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:08:08+05:30,invoice.finalized,1,Shop One,1,Cashier One,2,2,checkout,1,Offline Test 750ml,8900000009001,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:08:24+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000001,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:08:28+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000002,1,100.00,100.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:08:28+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,2,Test 750ml,8901000000003,2,250.00,500.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:08:32+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + upi split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""upi""}]"
2026-07-14T23:08:49+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:08:49+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000001,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000001,2,100.00,200.00,200.00,upi,"[{""amount"": ""200.00"", ""mode"": ""upi""}]"
2026-07-14T23:09:06+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000002,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:15+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000003,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:19+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000004,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:20+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000004,1,100.00,100.00,100.00,upi,"[{""amount"": ""100.00"", ""mode"": ""upi""}]"
2026-07-14T23:09:24+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000005,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:29+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000006,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:29+05:30,invoice.finalized,1,Shop One,3,Cashier One,2,2,checkout,1,X 750ml,8903000000006,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:33+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000014,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:38+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000015,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:43+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000007,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:47+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:52+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000009,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:09:57+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000010,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:10:02+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000011,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:10:07+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000013,1,100.00,100.00,100.00,card,"[{""amount"": ""100.00"", ""mode"": ""card""}]"
2026-07-14T23:10:11+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,X 750ml,8903000000012,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:10:20+05:30,invoice.finalized,,,1,,1,1,offline_session_sync,1,unknown product,,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:10:20+05:30,invoice.finalized,1,Shop One,1,Cashier One,2,2,checkout,1,Offline Test 750ml,8900000009001,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:10:37+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000001,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:10:41+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000002,1,100.00,100.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:10:41+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,2,Test 750ml,8901000000003,2,250.00,500.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:10:45+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + upi split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""upi""}]"
2026-07-14T23:11:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:11:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:11:10+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000010,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:11:16+05:30,invoice.finalized,1,Shop One,1,Owner One,1,1,checkout,1,Test 750ml,8901000000011,1,50.00,50.00,50.00,cash,"[{""amount"": ""50.00"", ""mode"": ""cash""}]"
2026-07-14T23:11:20+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000012,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:11:25+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000013,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:11:29+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000016,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:11:33+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000014,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:11:57+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Zero Stock 750ml,8900000000630,1,150.00,150.00,150.00,cash,"[{""amount"": ""150.00"", ""mode"": ""cash""}]"
2026-07-14T23:12:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test Brand 750ml,8900000000640,1,50.00,50.00,50.00,cash,"[{""amount"": ""50.00"", ""mode"": ""cash""}]"
2026-07-14T23:30:30+05:30,invoice.finalized,,,1,,20,20,offline_session_sync,2,unknown product,,1,20.00,20.00,20.00,cash,"[{""amount"": ""20.00"", ""mode"": ""cash""}]"
2026-07-14T23:43:55+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000001,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:44:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000002,1,100.00,100.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:44:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,2,Test 750ml,8901000000003,2,250.00,500.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:44:08+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + upi split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""upi""}]"
2026-07-14T23:44:13+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + other split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""other""}]"
2026-07-14T23:44:24+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000005,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:44:39+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:44:40+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:44:51+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000010,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:44:59+05:30,invoice.finalized,1,Shop One,1,Owner One,1,1,checkout,1,Test 750ml,8901000000011,1,50.00,50.00,50.00,cash,"[{""amount"": ""50.00"", ""mode"": ""cash""}]"
2026-07-14T23:45:05+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000012,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:45:12+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000013,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:45:18+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000016,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:45:24+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000014,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:45:44+05:30,invoice.finalized,,,1,,1,1,offline_session_sync,1,unknown product,,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:45:45+05:30,invoice.finalized,1,Shop One,1,Cashier One,2,2,checkout,1,Offline Test 750ml,8900000009001,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:45:51+05:30,invoice.finalized,,,1,,1,1,offline_session_sync,1,unknown product,,1,100.00,100.00,100.00,other,"[{""amount"": ""100.00"", ""mode"": ""other""}]"
2026-07-14T23:46:06+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000001,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:46:11+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000002,1,100.00,100.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:46:11+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,2,Test 750ml,8901000000003,2,250.00,500.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:46:17+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + upi split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""upi""}]"
2026-07-14T23:46:22+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + other split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""other""}]"
2026-07-14T23:46:31+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000005,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:46:45+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:46:45+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:46:55+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000010,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:47:02+05:30,invoice.finalized,1,Shop One,1,Owner One,1,1,checkout,1,Test 750ml,8901000000011,1,50.00,50.00,50.00,cash,"[{""amount"": ""50.00"", ""mode"": ""cash""}]"
2026-07-14T23:47:08+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000012,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:47:13+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000013,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:47:18+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000016,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:47:23+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000014,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:47:41+05:30,invoice.finalized,,,1,,1,1,offline_session_sync,1,unknown product,,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:47:41+05:30,invoice.finalized,1,Shop One,1,Cashier One,2,2,checkout,1,Offline Test 750ml,8900000009001,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:47:46+05:30,invoice.finalized,,,1,,1,1,offline_session_sync,1,unknown product,,1,100.00,100.00,100.00,other,"[{""amount"": ""100.00"", ""mode"": ""other""}]"
2026-07-14T23:49:44+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000001,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:49:50+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000002,1,100.00,100.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:49:50+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,2,Test 750ml,8901000000003,2,250.00,500.00,600.00,upi,"[{""amount"": ""600.00"", ""mode"": ""upi""}]"
2026-07-14T23:49:55+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + upi split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""upi""}]"
2026-07-14T23:50:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000004,1,500.00,500.00,500.00,cash + other split,"[{""amount"": ""200.00"", ""mode"": ""cash""}, {""amount"": ""300.00"", ""mode"": ""other""}]"
2026-07-14T23:50:11+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000005,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:50:30+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:50:30+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000008,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:50:41+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000010,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:50:50+05:30,invoice.finalized,1,Shop One,1,Owner One,1,1,checkout,1,Test 750ml,8901000000011,1,50.00,50.00,50.00,cash,"[{""amount"": ""50.00"", ""mode"": ""cash""}]"
2026-07-14T23:50:55+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000012,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:51:01+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000013,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:51:08+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000016,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:51:14+05:30,invoice.finalized,1,Shop One,3,Cashier One,1,1,checkout,1,Test 750ml,8901000000014,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:51:35+05:30,invoice.finalized,,,1,,1,1,offline_session_sync,1,unknown product,,2,100.00,200.00,200.00,cash,"[{""amount"": ""200.00"", ""mode"": ""cash""}]"
2026-07-14T23:51:36+05:30,invoice.finalized,1,Shop One,1,Cashier One,2,2,checkout,1,Offline Test 750ml,8900000009001,1,100.00,100.00,100.00,cash,"[{""amount"": ""100.00"", ""mode"": ""cash""}]"
2026-07-14T23:51:45+05:30,invoice.finalized,,,1,,1,1,offline_session_sync,1,unknown product,,1,100.00,100.00,100.00,other,"[{""amount"": ""100.00"", ""mode"": ""other""}]"
