logged_at,event_type,shop_id,shop_name,actor_user_id,actor_name,lot_id,vendor_id,vendor_name,vendor_gstin,purchase_date,vendor_invoice_number,invoice_value,reference,notes,product_id,product_name_snapshot,barcode,quantity,good_condition_quantity,breakage_quantity,current_price,row_total
2026-07-14T22:19:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,Blenders Pride 750ml,8900000000002,3,3,0,100.00,300.00
2026-07-14T22:19:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,3,Kingfisher 750ml,8900000000003,24,24,0,100.00,2400.00
2026-07-14T22:19:19+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8900000000004,1,1,0,100.00,100.00
2026-07-14T22:19:40+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8900000000008,4,4,0,100.00,400.00
2026-07-14T22:19:45+05:30,lot.received,1,Shop One,1,Owner One,1,3,Acme Distributors,21ABCDE1234F1Z5,2026-07-13,INV-99,1234.50,,,1,Gold Label 750ml,8911111111111,10,8,2,100.00,1000.00
2026-07-14T22:19:47+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000001,2,2,0,100.00,200.00
2026-07-14T22:19:50+05:30,lot.received,1,Shop One,1,Owner One,1,,Vendor link disabled,,2026-07-14,AUTO-RECEIPT,0.00,AUTO-LOT,No vendor prompt,1,No Vendor Link 750ml,8922222222222,5,5,0,100.00,500.00
2026-07-14T22:19:54+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000002,2,2,0,100.00,200.00
2026-07-14T22:19:55+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8900000000009,7,7,0,100.00,700.00
2026-07-14T22:19:55+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,B 750ml,8900000000010,2,2,0,100.00,200.00
2026-07-14T22:19:59+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000003,2,2,0,100.00,200.00
2026-07-14T22:20:00+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,FIRST,,1,Test 750ml,8900000000011,1,1,0,100.00,100.00
2026-07-14T22:20:01+05:30,lot.received,1,Shop One,1,Owner One,2,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,SECOND,,2,Test 750ml,8900000000012,1,1,0,100.00,100.00
2026-07-14T22:20:05+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000004,2,2,0,100.00,200.00
2026-07-14T22:20:06+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8900000000013,3,3,0,100.00,300.00
2026-07-14T22:20:11+05:30,lot.received,1,Test Liquor Corner,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000005,2,2,0,100.00,200.00
2026-07-14T22:20:15+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8900000000014,6,6,0,100.00,600.00
2026-07-14T22:20:17+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000001,5,5,0,100.00,500.00
2026-07-14T22:20:23+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000002,5,5,0,100.00,500.00
2026-07-14T22:20:37+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000003,5,5,0,100.00,500.00
2026-07-14T22:20:43+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000004,5,5,0,100.00,500.00
2026-07-14T22:20:50+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000005,5,5,0,100.00,500.00
2026-07-14T22:20:56+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000006,5,5,0,100.00,500.00
2026-07-14T22:21:03+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000014,5,5,0,100.00,500.00
2026-07-14T22:21:05+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000001,5,5,0,100.00,500.00
2026-07-14T22:21:09+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000015,5,5,0,100.00,500.00
2026-07-14T22:21:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000002,5,5,0,100.00,500.00
2026-07-14T22:21:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,Test 750ml,8901000000003,5,5,0,250.00,1250.00
2026-07-14T22:21:16+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000007,5,5,0,100.00,500.00
2026-07-14T22:21:17+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T22:21:23+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000008,5,5,0,100.00,500.00
2026-07-14T22:21:23+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T22:21:29+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000006,3,3,0,100.00,300.00
2026-07-14T22:21:36+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000007,5,5,0,100.00,500.00
2026-07-14T22:21:42+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000008,5,5,0,100.00,500.00
2026-07-14T22:21:48+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000009,5,5,0,100.00,500.00
2026-07-14T22:21:53+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000010,1,1,0,100.00,100.00
2026-07-14T22:22:01+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000001,2,2,0,100.00,200.00
2026-07-14T22:22:03+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000011,5,5,0,50.00,250.00
2026-07-14T22:22:07+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000002,2,2,0,100.00,200.00
2026-07-14T22:22:09+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000012,5,5,0,100.00,500.00
2026-07-14T22:22:12+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000003,2,2,0,100.00,200.00
2026-07-14T22:22:15+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000013,5,5,0,100.00,500.00
2026-07-14T22:22:18+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000004,2,2,0,100.00,200.00
2026-07-14T22:22:20+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000016,5,5,0,100.00,500.00
2026-07-14T22:22:24+05:30,lot.received,1,Test Liquor Corner,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8908000000005,2,2,0,100.00,200.00
2026-07-14T22:22:26+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000014,5,5,0,100.00,500.00
2026-07-14T22:22:40+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:22:46+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:22:58+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000012,5,5,0,100.00,500.00
2026-07-14T22:23:10+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:23:16+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:24:18+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:24:24+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:24:29+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,1,1,0,100.00,100.00
2026-07-14T22:24:35+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:24:40+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:27:04+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:27:10+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:27:17+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,1,1,0,100.00,100.00
2026-07-14T22:27:22+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:27:28+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:28:05+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:28:10+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:28:15+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,1,1,0,100.00,100.00
2026-07-14T22:28:21+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:28:26+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T22:28:47+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000001,5,5,0,100.00,500.00
2026-07-14T22:28:52+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000002,5,5,0,100.00,500.00
2026-07-14T22:28:52+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,Test 750ml,8901000000003,5,5,0,250.00,1250.00
2026-07-14T22:28:57+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T22:29:02+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T22:29:06+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000006,3,3,0,100.00,300.00
2026-07-14T22:29:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000007,5,5,0,100.00,500.00
2026-07-14T22:29:16+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000008,5,5,0,100.00,500.00
2026-07-14T22:29:21+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000009,5,5,0,100.00,500.00
2026-07-14T22:29:26+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000010,1,1,0,100.00,100.00
2026-07-14T22:29:34+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000011,5,5,0,50.00,250.00
2026-07-14T22:29:39+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000012,5,5,0,100.00,500.00
2026-07-14T22:29:45+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000013,5,5,0,100.00,500.00
2026-07-14T22:29:50+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000016,5,5,0,100.00,500.00
2026-07-14T22:29:55+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000014,5,5,0,100.00,500.00
2026-07-14T23:06:48+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000001,5,5,0,100.00,500.00
2026-07-14T23:06:53+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000002,5,5,0,100.00,500.00
2026-07-14T23:07:03+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000003,5,5,0,100.00,500.00
2026-07-14T23:07:07+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000004,5,5,0,100.00,500.00
2026-07-14T23:07:12+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000005,5,5,0,100.00,500.00
2026-07-14T23:07:16+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000006,5,5,0,100.00,500.00
2026-07-14T23:07:21+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000014,5,5,0,100.00,500.00
2026-07-14T23:07:26+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000015,5,5,0,100.00,500.00
2026-07-14T23:07:30+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000007,5,5,0,100.00,500.00
2026-07-14T23:07:35+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000008,5,5,0,100.00,500.00
2026-07-14T23:07:40+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000009,5,5,0,100.00,500.00
2026-07-14T23:07:44+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000010,5,5,0,100.00,500.00
2026-07-14T23:07:49+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000011,5,5,0,100.00,500.00
2026-07-14T23:07:54+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000013,5,5,0,100.00,500.00
2026-07-14T23:07:59+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000012,5,5,0,100.00,500.00
2026-07-14T23:08:03+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:08:07+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:08:11+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,1,1,0,100.00,100.00
2026-07-14T23:08:16+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:08:20+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:08:24+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000001,5,5,0,100.00,500.00
2026-07-14T23:08:28+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000002,5,5,0,100.00,500.00
2026-07-14T23:08:28+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,Test 750ml,8901000000003,5,5,0,250.00,1250.00
2026-07-14T23:08:32+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T23:08:36+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T23:08:40+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000006,3,3,0,100.00,300.00
2026-07-14T23:08:44+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000007,5,5,0,100.00,500.00
2026-07-14T23:08:48+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000008,5,5,0,100.00,500.00
2026-07-14T23:09:00+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000001,5,5,0,100.00,500.00
2026-07-14T23:09:05+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000002,5,5,0,100.00,500.00
2026-07-14T23:09:15+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000003,5,5,0,100.00,500.00
2026-07-14T23:09:19+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000004,5,5,0,100.00,500.00
2026-07-14T23:09:24+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000005,5,5,0,100.00,500.00
2026-07-14T23:09:28+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000006,5,5,0,100.00,500.00
2026-07-14T23:09:33+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000014,5,5,0,100.00,500.00
2026-07-14T23:09:38+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000015,5,5,0,100.00,500.00
2026-07-14T23:09:42+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000007,5,5,0,100.00,500.00
2026-07-14T23:09:47+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000008,5,5,0,100.00,500.00
2026-07-14T23:09:52+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000009,5,5,0,100.00,500.00
2026-07-14T23:09:56+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000010,5,5,0,100.00,500.00
2026-07-14T23:10:01+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000011,5,5,0,100.00,500.00
2026-07-14T23:10:07+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000013,5,5,0,100.00,500.00
2026-07-14T23:10:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,X 750ml,8903000000012,5,5,0,100.00,500.00
2026-07-14T23:10:15+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:10:19+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:10:24+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,1,1,0,100.00,100.00
2026-07-14T23:10:28+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:10:32+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:10:36+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000001,5,5,0,100.00,500.00
2026-07-14T23:10:40+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000002,5,5,0,100.00,500.00
2026-07-14T23:10:40+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,Test 750ml,8901000000003,5,5,0,250.00,1250.00
2026-07-14T23:10:45+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T23:10:49+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T23:10:53+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000006,3,3,0,100.00,300.00
2026-07-14T23:10:57+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000007,5,5,0,100.00,500.00
2026-07-14T23:11:00+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000008,5,5,0,100.00,500.00
